Record #:  1
Notes :


19/03/201910:40:58Record #:  1
Notes :


19/03/201910:40:58
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
23.494182E-3	-6.159930E-3	-11.023623E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.507168E-3	-6.169220E-3	-11.023144E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.516604E-3	-6.189588E-3	-11.088080E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520285E-3	-6.214476E-3	-11.192355E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.517772E-3	-6.235029E-3	-11.294001E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.511143E-3	-6.244077E-3	-11.352798E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504311E-3	-6.239007E-3	-11.346104E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501259E-3	-6.222518E-3	-11.276799E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504709E-3	-6.201789E-3	-11.171404E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.515156E-3	-6.185863E-3	-11.069642E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.530067E-3	-6.181774E-3	-11.010063E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.544643E-3	-6.191690E-3	-11.016269E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.553787E-3	-6.212020E-3	-11.086853E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.554061E-3	-6.234654E-3	-11.194380E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.545453E-3	-6.250641E-3	-11.296657E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.531784E-3	-6.254188E-3	-11.354449E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518970E-3	-6.244700E-3	-11.346595E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512228E-3	-6.226495E-3	-11.277335E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513610E-3	-6.206542E-3	-11.173567E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.521158E-3	-6.191543E-3	-11.073641E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.530022E-3	-6.185780E-3	-11.013645E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.534930E-3	-6.190213E-3	-11.015735E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.532675E-3	-6.202540E-3	-11.079725E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.523451E-3	-6.218238E-3	-11.181263E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510489E-3	-6.232192E-3	-11.280607E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497997E-3	-6.239794E-3	-11.338769E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.489582E-3	-6.238558E-3	-11.332899E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.488068E-3	-6.230240E-3	-11.264913E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.494456E-3	-6.220265E-3	-11.160193E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.506378E-3	-6.214426E-3	-11.057205E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518934E-3	-6.216635E-3	-10.993764E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.527919E-3	-6.228924E-3	-10.994407E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.531504E-3	-6.250794E-3	-11.060409E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528947E-3	-6.277278E-3	-11.166883E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520025E-3	-6.299727E-3	-11.272032E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.506452E-3	-6.310172E-3	-11.334983E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.492315E-3	-6.305364E-3	-11.332370E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482352E-3	-6.287960E-3	-11.266592E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.479784E-3	-6.265127E-3	-11.163483E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.484891E-3	-6.245451E-3	-11.061711E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.494554E-3	-6.235267E-3	-10.999137E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.503686E-3	-6.236553E-3	-10.999761E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.508219E-3	-6.247291E-3	-11.063783E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.507053E-3	-6.262834E-3	-11.166009E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502071E-3	-6.277638E-3	-11.265934E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497205E-3	-6.287461E-3	-11.324632E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.496628E-3	-6.290827E-3	-11.319950E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.502797E-3	-6.289322E-3	-11.254449E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.515861E-3	-6.287379E-3	-11.153817E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.533976E-3	-6.291034E-3	-11.056983E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.553464E-3	-6.305253E-3	-11.002164E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.568987E-3	-6.330722E-3	-11.012527E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.575247E-3	-6.362761E-3	-11.086201E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.570051E-3	-6.393808E-3	-11.196477E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.555325E-3	-6.416481E-3	-11.302479E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.535378E-3	-6.425226E-3	-11.364800E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.515043E-3	-6.417886E-3	-11.360257E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.498542E-3	-6.397066E-3	-11.290770E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.488580E-3	-6.369743E-3	-11.182492E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.485738E-3	-6.344977E-3	-11.075425E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.488316E-3	-6.330676E-3	-11.008868E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.493131E-3	-6.330869E-3	-11.007885E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.497278E-3	-6.344681E-3	-11.073486E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.499450E-3	-6.366994E-3	-11.180736E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.500109E-3	-6.390339E-3	-11.288289E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501003E-3	-6.407574E-3	-11.355252E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504307E-3	-6.414482E-3	-11.357031E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.511652E-3	-6.411273E-3	-11.294284E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.523289E-3	-6.402217E-3	-11.191981E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.537875E-3	-6.393879E-3	-11.089350E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.552986E-3	-6.392916E-3	-11.025679E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.565487E-3	-6.403214E-3	-11.026166E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.571872E-3	-6.423340E-3	-11.091245E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.569656E-3	-6.446874E-3	-11.195242E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.558941E-3	-6.465533E-3	-11.296985E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.542502E-3	-6.472539E-3	-11.356730E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.524794E-3	-6.465222E-3	-11.351430E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510178E-3	-6.445936E-3	-11.282723E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.500706E-3	-6.420381E-3	-11.175097E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495617E-3	-6.395365E-3	-11.066347E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.492928E-3	-6.377562E-3	-10.994945E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490518E-3	-6.371478E-3	-10.986774E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.485786E-3	-6.376363E-3	-11.043683E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.476176E-3	-6.385664E-3	-11.140981E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.460982E-3	-6.390318E-3	-11.237865E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.442432E-3	-6.383117E-3	-11.294581E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.425366E-3	-6.362123E-3	-11.287742E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.415181E-3	-6.331404E-3	-11.218634E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.414718E-3	-6.298456E-3	-11.112074E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.422867E-3	-6.270937E-3	-11.006818E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.435720E-3	-6.254616E-3	-10.941659E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.448421E-3	-6.251792E-3	-10.941406E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.456824E-3	-6.260310E-3	-11.006847E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.458967E-3	-6.274357E-3	-11.113634E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.455476E-3	-6.286539E-3	-11.221580E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.448852E-3	-6.290254E-3	-11.290185E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.442629E-3	-6.282214E-3	-11.294343E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.440277E-3	-6.263967E-3	-11.234332E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.443653E-3	-6.241083E-3	-11.135307E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.451864E-3	-6.220470E-3	-11.036434E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.461373E-3	-6.207437E-3	-10.975876E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.467838E-3	-6.204122E-3	-10.977676E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.468632E-3	-6.209471E-3	-11.042756E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.463648E-3	-6.219469E-3	-11.147325E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.454284E-3	-6.227645E-3	-11.251758E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.442960E-3	-6.227497E-3	-11.316516E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.433575E-3	-6.216360E-3	-11.318024E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.430572E-3	-6.197177E-3	-11.257786E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.436346E-3	-6.176570E-3	-11.160522E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.449778E-3	-6.161703E-3	-11.063662E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.467008E-3	-6.157993E-3	-11.004323E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.483211E-3	-6.167510E-3	-11.006775E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.494265E-3	-6.187912E-3	-11.072419E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.498027E-3	-6.212896E-3	-11.177536E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495192E-3	-6.234748E-3	-11.282265E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.488933E-3	-6.247271E-3	-11.346805E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.483148E-3	-6.247500E-3	-11.347232E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.480891E-3	-6.236626E-3	-11.284595E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.483550E-3	-6.219713E-3	-11.183570E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490512E-3	-6.203745E-3	-11.082248E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.499481E-3	-6.195093E-3	-11.018789E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.507193E-3	-6.197015E-3	-11.018621E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510601E-3	-6.208149E-3	-11.084000E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.508192E-3	-6.222973E-3	-11.190888E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.500605E-3	-6.234010E-3	-11.297955E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490797E-3	-6.235211E-3	-11.364135E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.483183E-3	-6.224643E-3	-11.365089E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481514E-3	-6.204954E-3	-11.301702E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486839E-3	-6.181806E-3	-11.198259E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.496888E-3	-6.161477E-3	-11.092427E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.507824E-3	-6.149554E-3	-11.022748E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.516728E-3	-6.150231E-3	-11.015975E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.522066E-3	-6.164218E-3	-11.075528E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.522740E-3	-6.186868E-3	-11.178103E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518015E-3	-6.209350E-3	-11.282873E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.508722E-3	-6.222843E-3	-11.348443E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.498083E-3	-6.223035E-3	-11.349445E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490450E-3	-6.211819E-3	-11.286070E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.488784E-3	-6.195564E-3	-11.182954E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.492803E-3	-6.181635E-3	-11.078703E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.499241E-3	-6.175592E-3	-11.011822E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504117E-3	-6.180119E-3	-11.007966E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.504523E-3	-6.194130E-3	-11.069903E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.498797E-3	-6.212015E-3	-11.174228E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.486869E-3	-6.225444E-3	-11.280119E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.471173E-3	-6.227468E-3	-11.346628E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.456510E-3	-6.216028E-3	-11.348878E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.448419E-3	-6.195077E-3	-11.286915E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.450515E-3	-6.172534E-3	-11.184746E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.462522E-3	-6.156547E-3	-11.080643E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.481115E-3	-6.153288E-3	-11.013850E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501977E-3	-6.165793E-3	-11.011326E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520651E-3	-6.192084E-3	-11.076488E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.533222E-3	-6.224761E-3	-11.185715E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.537477E-3	-6.253546E-3	-11.297000E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.533762E-3	-6.269276E-3	-11.367220E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.525282E-3	-6.267881E-3	-11.369914E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.516818E-3	-6.251977E-3	-11.305412E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.511856E-3	-6.228713E-3	-11.199113E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510890E-3	-6.206346E-3	-11.090635E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.512339E-3	-6.192147E-3	-11.019790E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.514075E-3	-6.190704E-3	-11.013049E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.513845E-3	-6.201713E-3	-11.072875E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.509814E-3	-6.219570E-3	-11.175342E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.501594E-3	-6.235668E-3	-11.279677E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.490649E-3	-6.241777E-3	-11.344992E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.480088E-3	-6.233486E-3	-11.346049E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.473714E-3	-6.212281E-3	-11.282590E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.474353E-3	-6.184809E-3	-11.178902E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.482197E-3	-6.159639E-3	-11.073795E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.495034E-3	-6.144410E-3	-11.006671E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.510508E-3	-6.144873E-3	-11.004415E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.526471E-3	-6.162557E-3	-11.070064E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.539632E-3	-6.192015E-3	-11.179166E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.546879E-3	-6.222984E-3	-11.289705E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.547498E-3	-6.245553E-3	-11.359706E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.543014E-3	-6.253594E-3	-11.362963E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.536343E-3	-6.246829E-3	-11.298647E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.530946E-3	-6.231132E-3	-11.191539E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528827E-3	-6.215395E-3	-11.081802E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.529341E-3	-6.207496E-3	-11.010138E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.530133E-3	-6.211788E-3	-11.003883E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528177E-3	-6.227200E-3	-11.066112E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.520647E-3	-6.246904E-3	-11.172871E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.506746E-3	-6.261532E-3	-11.282701E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.489060E-3	-6.263880E-3	-11.353738E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.472768E-3	-6.251939E-3	-11.359978E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.463393E-3	-6.229491E-3	-11.301048E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.464176E-3	-6.204189E-3	-11.201428E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.474275E-3	-6.183922E-3	-11.099697E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.489558E-3	-6.174324E-3	-11.034480E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.505356E-3	-6.178168E-3	-11.031671E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.518331E-3	-6.194681E-3	-11.094245E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.526598E-3	-6.218835E-3	-11.199439E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.529521E-3	-6.242544E-3	-11.307365E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.527980E-3	-6.257910E-3	-11.377179E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.524451E-3	-6.260642E-3	-11.383061E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.522126E-3	-6.251803E-3	-11.323908E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.523307E-3	-6.237016E-3	-11.223081E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.528148E-3	-6.223790E-3	-11.118813E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.534753E-3	-6.218770E-3	-11.050386E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.539824E-3	-6.225067E-3	-11.044532E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.539272E-3	-6.240018E-3	-11.104504E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.529841E-3	-6.255866E-3	-11.206716E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.511246E-3	-6.263542E-3	-11.309709E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.487188E-3	-6.257073E-3	-11.372069E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.464366E-3	-6.236301E-3	-11.369227E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.449490E-3	-6.206566E-3	-11.302028E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.446380E-3	-6.176304E-3	-11.195303E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
23.454951E-3	-6.154270E-3	-11.087984E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3	399.999952E-3
