time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Column1
2252,0.023487582,-0.003151819,-0.011214574,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2253,0.023488895,-0.003137599,-0.01116998,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2254,0.023491697,-0.003138373,-0.011209443,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2255,0.023494797,-0.003151743,-0.011319722,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2256,0.023496773,-0.003170012,-0.011459162,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2257,0.023496689,-0.003183416,-0.011574817,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2258,0.023494403,-0.003183878,-0.011623142,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2259,0.023490531,-0.003168049,-0.011586522,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2260,0.023486409,-0.00313883,-0.011479869,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2261,0.023484036,-0.003104782,-0.011344286,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2262,0.023485491,-0.003077329,-0.011231563,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2263,0.023491639,-0.003066144,-0.011185896,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2264,0.023501146,-0.00307466,-0.011226767,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2265,0.023511192,-0.003098688,-0.011339494,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2266,0.023519487,-0.003129001,-0.011481034,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2267,0.023525404,-0.003155317,-0.011598186,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2268,0.023529301,-0.003169353,-0.01164804,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2269,0.023531569,-0.003167068,-0.011613507,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2270,0.023532597,-0.003150114,-0.011509031,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2271,0.023533032,-0.003125467,-0.011374366,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2272,0.023533584,-0.00310292,-0.011260239,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2273,0.023534598,-0.003091369,-0.011210884,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2274,0.023535799,-0.003095171,-0.011246791,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2275,0.023535984,-0.003111816,-0.011354408,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2276,0.02353343,-0.003132703,-0.011490721,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2277,0.02352762,-0.00314752,-0.011601718,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2278,0.023520306,-0.003149181,-0.011644566,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2279,0.023514696,-0.003136527,-0.011603499,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2280,0.023513641,-0.00311413,-0.011494356,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2281,0.023517952,-0.003089763,-0.011357623,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2282,0.023526612,-0.003071994,-0.011244061,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2283,0.023538199,-0.003068287,-0.011197167,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2284,0.023550923,-0.003081723,-0.011235969,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2285,0.023562482,-0.003108863,-0.011345749,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2286,0.023571096,-0.003141327,-0.011483851,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2287,0.023575706,-0.00316866,-0.01159731,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2288,0.023576,-0.003181891,-0.011643469,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2289,0.023573605,-0.003178076,-0.011606355,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2290,0.023571534,-0.003161599,-0.011502141,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2291,0.023571281,-0.003140646,-0.011371541,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2292,0.023571841,-0.003123521,-0.011264472,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2293,0.023571601,-0.003116963,-0.011222856,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2294,0.023569703,-0.003124217,-0.011264817,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2295,0.023565658,-0.003142914,-0.011375788,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2296,0.023558894,-0.003165254,-0.011513142,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2297,0.02354919,-0.003181135,-0.011623476,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2298,0.023537508,-0.003182657,-0.011664044,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2299,0.023526106,-0.003167599,-0.011619331,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2300,0.023517321,-0.003139839,-0.011506212,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2301,0.023512019,-0.003107076,-0.011366288,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2302,0.023509333,-0.003077969,-0.011250475,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2303,0.023507748,-0.003059728,-0.011201518,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2304,0.023506581,-0.003056369,-0.011237779,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2305,0.023506709,-0.003067895,-0.011344417,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2306,0.023509098,-0.003089543,-0.01147874,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2307,0.023513273,-0.003112572,-0.01158812,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2308,0.02351849,-0.003128654,-0.011631195,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2309,0.02352507,-0.003134377,-0.011593312,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2310,0.023533383,-0.003131788,-0.01149065,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2311,0.023542097,-0.003125797,-0.01136257,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2312,0.023548494,-0.003121897,-0.011257483,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2313,0.023550603,-0.00312509,-0.0112168,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2314,0.023548071,-0.003137918,-0.01125874,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2315,0.023541349,-0.003158232,-0.011368608,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2316,0.023531261,-0.003179537,-0.011503779,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2317,0.023519374,-0.00319403,-0.011611746,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2318,0.023507999,-0.003196128,-0.011651373,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2319,0.023499235,-0.003184589,-0.011608351,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2320,0.023494071,-0.003162865,-0.011499636,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2321,0.023492165,-0.00313785,-0.011365972,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2322,0.023492072,-0.003117407,-0.011257009,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2323,0.023491991,-0.003107731,-0.011214371,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2324,0.023490293,-0.003110819,-0.011255563,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2325,0.023485985,-0.003123457,-0.011364884,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2326,0.023479948,-0.003139465,-0.011499129,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2327,0.023474954,-0.003152682,-0.011606203,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2328,0.02347373,-0.003158531,-0.011646095,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2329,0.02347758,-0.00315546,-0.011605528,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2330,0.023486236,-0.003145858,-0.011502065,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2331,0.023497765,-0.003134947,-0.011376398,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2332,0.023508887,-0.003128465,-0.011276759,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2333,0.023516623,-0.003130996,-0.011242093,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2334,0.023519737,-0.003144482,-0.011287503,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2335,0.023518068,-0.003166192,-0.011396286,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2336,0.023511703,-0.003188718,-0.011525456,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2337,0.023501593,-0.003203313,-0.011623875,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2338,0.023489969,-0.003203928,-0.011652928,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2339,0.023479495,-0.003189491,-0.011601005,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2340,0.023472005,-0.00316395,-0.011487252,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2341,0.023467985,-0.003134761,-0.011353713,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2342,0.023466851,-0.003110547,-0.011250036,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2343,0.023467296,-0.003098129,-0.011216109,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2344,0.023467571,-0.003099638,-0.011266666,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2345,0.023465844,-0.00311124,-0.011383797,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2346,0.023460942,-0.003124658,-0.011522942,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2347,0.0234534,-0.003131049,-0.011630831,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2348,0.023446113,-0.003125437,-0.011666959,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2349,0.023443528,-0.003109265,-0.011619069,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2350,0.023448648,-0.003088737,-0.011506465,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2351,0.023460504,-0.003070861,-0.011371432,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2352,0.023475418,-0.003061623,-0.01126426,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2353,0.023489846,-0.003065421,-0.011226008,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2354,0.0235014,-0.003083183,-0.011272144,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2355,0.023508705,-0.003110863,-0.011384509,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2356,0.023511453,-0.003140486,-0.011518376,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2357,0.023510423,-0.003163067,-0.011621231,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2358,0.023507198,-0.00317196,-0.011653505,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2359,0.023503969,-0.003165747,-0.011603681,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2360,0.023503048,-0.003149059,-0.011492082,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2361,0.02350544,-0.003130137,-0.011361651,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2362,0.023510092,-0.00311721,-0.011261887,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2363,0.023514929,-0.003115966,-0.011232106,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2364,0.023517824,-0.003127416,-0.011286111,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2365,0.02351705,-0.003146971,-0.011404581,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2366,0.02351214,-0.003166369,-0.011542257,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2367,0.023504239,-0.003177012,-0.011646566,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2368,0.023495947,-0.003173519,-0.011678381,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2369,0.023490825,-0.003156387,-0.011627025,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2370,0.02349171,-0.003131479,-0.011513404,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2371,0.023499058,-0.003107158,-0.011380801,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2372,0.023510962,-0.003091491,-0.011279152,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2373,0.023524465,-0.003090109,-0.011247997,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2374,0.023537095,-0.003104674,-0.0113011,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2375,0.023547312,-0.003131885,-0.011418998,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2376,0.023553666,-0.003163421,-0.011555928,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2377,0.023554833,-0.003188508,-0.01165867,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2378,0.02355099,-0.00319883,-0.011687978,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2379,0.023544242,-0.003192297,-0.011633815,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2380,0.023537505,-0.003173502,-0.011518157,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2381,0.023532728,-0.003151031,-0.011384736,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2382,0.023529652,-0.003133474,-0.011282659,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2383,0.023526499,-0.00312658,-0.011250278,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2384,0.023521737,-0.003131928,-0.011300852,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2385,0.02351473,-0.003146223,-0.011415001,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2386,0.023505229,-0.003161783,-0.011547391,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2387,0.023493245,-0.003169164,-0.011645561,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2388,0.023479811,-0.003161503,-0.011671024,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2389,0.023467824,-0.003138566,-0.011614098,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2390,0.023461042,-0.003107165,-0.011496663,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2391,0.023461601,-0.00307756,-0.011362509,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2392,0.023469031,-0.003059494,-0.011261521,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2393,0.023480991,-0.003059171,-0.011232771,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2394,0.023494342,-0.003077066,-0.011289181,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2395,0.023506343,-0.003107813,-0.011410362,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2396,0.023515225,-0.003142034,-0.011550025,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2397,0.023520061,-0.003169131,-0.011654877,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2398,0.023520987,-0.003181053,-0.011685634,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2399,0.023519622,-0.003175809,-0.011631858,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2400,0.023518159,-0.003157891,-0.011514904,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2401,0.02351772,-0.003135556,-0.011378482,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2402,0.023517989,-0.003117673,-0.011272649,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2403,0.023517879,-0.003110894,-0.011236706,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2404,0.023516102,-0.003117135,-0.011284054,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2405,0.023511357,-0.003132407,-0.011394995,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2406,0.023502697,-0.003148166,-0.011523937,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2407,0.023490565,-0.003155244,-0.011618407,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2408,0.023477395,-0.003148233,-0.011639984,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2409,0.023467072,-0.003128095,-0.01157899,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2410,0.023463391,-0.003101801,-0.01145745,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2411,0.023468074,-0.003079128,-0.011319416,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2412,0.023480026,-0.003068949,-0.01121484,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2413,0.023496238,-0.003076489,-0.011182435,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2414,0.023513039,-0.003101514,-0.011234447,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2415,0.023526916,-0.003137889,-0.011350104,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2416,0.023535178,-0.003175296,-0.011483266,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2417,0.023536995,-0.003203143,-0.011581221,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2418,0.023533983,-0.003214889,-0.011605791,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2419,0.023529133,-0.003210131,-0.011547509,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2420,0.023524728,-0.003193655,-0.011427657,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2421,0.023521194,-0.003173049,-0.01128935,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2422,0.023517512,-0.00315623,-0.011182438,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2423,0.023512042,-0.003148697,-0.01114591,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2424,0.023503204,-0.003151173,-0.011191934,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2425,0.023490867,-0.003159977,-0.011299731,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2426,0.023477186,-0.003169424,-0.011424257,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2427,0.023465163,-0.003173508,-0.011514704,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2428,0.023457024,-0.003167619,-0.011534377,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2429,0.023453937,-0.003150883,-0.011474914,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2430,0.023456261,-0.003127293,-0.011358829,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2431,0.023463873,-0.00310483,-0.011229916,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2432,0.023476065,-0.00309267,-0.011137496,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2433,0.023490673,-0.003096831,-0.011119306,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2434,0.023503797,-0.00311661,-0.011186119,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2435,0.023511388,-0.003144737,-0.011315437,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2436,0.023511572,-0.003171044,-0.011460341,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2437,0.023505778,-0.003186939,-0.011569102,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2438,0.023497641,-0.003188165,-0.011605296,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2439,0.023490541,-0.003175236,-0.011560825,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2440,0.023486155,-0.003152828,-0.011457994,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2441,0.023484606,-0.00312855,-0.011340595,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2442,0.023485262,-0.003110951,-0.011258334,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2443,0.023487416,-0.003106863,-0.011249084,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2444,0.023490354,-0.003118545,-0.011323102,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2445,0.02349316,-0.003142266,-0.011456905,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2446,0.023494885,-0.003169635,-0.011602405,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2447,0.023494975,-0.003190956,-0.011706747,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2448,0.023493332,-0.003198762,-0.011732846,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2449,0.023490182,-0.003190441,-0.011673198,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2450,0.023486169,-0.003169268,-0.01155227,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2451,0.023482203,-0.003143189,-0.01141651,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2452,0.023478871,-0.003121695,-0.011317275,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2453,0.023475992,-0.003112036,-0.011292745,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2454,0.023472708,-0.003116198,-0.01135295,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2455,0.023468514,-0.00313067,-0.0114746,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2456,0.023464488,-0.003149045,-0.011610619,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2457,0.023462677,-0.003164521,-0.011709576,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2458,0.023464444,-0.00317171,-0.011735293,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2459,0.023469764,-0.003168497,-0.011679617,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2460,0.023477109,-0.003156629,-0.011564739,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2461,0.023483998,-0.003140907,-0.011434597,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2462,0.023488279,-0.00312785,-0.0113391,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2463,0.02348909,-0.003123487,-0.011316174,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2464,0.023486682,-0.003130401,-0.011376342,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2465,0.023481247,-0.003145407,-0.011496685,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2466,0.023472539,-0.003160286,-0.011629558,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2467,0.02346135,-0.00316626,-0.011722516,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2468,0.023450712,-0.003159022,-0.011739493,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2469,0.023444549,-0.003140441,-0.011674376,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2470,0.023445078,-0.003116745,-0.011552007,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2471,0.023451633,-0.003095685,-0.011417675,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2472,0.02346136,-0.003084043,-0.011321073,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2473,0.023471015,-0.003085879,-0.011299294,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2474,0.023478567,-0.0031014,-0.01136204,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2475,0.023482907,-0.003125842,-0.011485734,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2476,0.023483302,-0.003150293,-0.011622518,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2477,0.023480473,-0.003165899,-0.011720334,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2478,0.023476756,-0.003167771,-0.011743465,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2479,0.023474613,-0.003156277,-0.011685477,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2480,0.023475653,-0.003136776,-0.011570499,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2481,0.023480077,-0.003117549,-0.011443185,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2482,0.023486471,-0.003106574,-0.011352677,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2483,0.023492738,-0.003108943,-0.011335173,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2484,0.023497043,-0.003124997,-0.011399033,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2485,0.023497738,-0.003149344,-0.011519832,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2486,0.023493557,-0.003172392,-0.011650059,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2487,0.023485022,-0.003184818,-0.011738806,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2488,0.023475271,-0.003182243,-0.011751932,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2489,0.023468319,-0.003166549,-0.011684595,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2490,0.023466136,-0.003143632,-0.011562144,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2491,0.02346765,-0.003120574,-0.011430446,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2492,0.023470353,-0.003104143,-0.011339848,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2493,0.023472953,-0.003100212,-0.011326949,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2494,0.023477006,-0.00311305,-0.011399394,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2495,0.023485559,-0.00314329,-0.011531186,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2496,0.023500128,-0.003186029,-0.011672569,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2497,0.023519911,-0.003232512,-0.011769666,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2498,0.023542919,-0.003274424,-0.011784412,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2499,0.023566197,-0.003306669,-0.01170691,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2500,0.023585773,-0.00332799,-0.011556733,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2501,0.023597595,-0.003340587,-0.011375008,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2502,0.023598253,-0.003348172,-0.011211234,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2503,0.023585227,-0.003352922,-0.011107505,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2504,0.023557341,-0.003353294,-0.011083295,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2505,0.02351527,-0.003343921,-0.011127409,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2506,0.023461912,-0.003317717,-0.011202899,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2507,0.023402573,-0.003269397,-0.011263619,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2508,0.023344625,-0.003198993,-0.011275274,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
2509,0.023295929,-0.003113192,-0.011230765,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
